experiment_id,distance,eta,seed,gate_family_ablated,ablation_mode,predicted_delta_eta_eff,observed_delta_eta_eff,eta_eff,interval_low,interval_high,interval_violation
exp_gate_class_convexity_ablation,3,50,71,single_qubit_clifford,amplify_non_z_mass_2x,-0.08719216523129465,-0.08375628381050507,36.735,27.650000000000002,41.475,0
exp_gate_class_convexity_ablation,3,50,89,single_qubit_clifford,amplify_non_z_mass_2x,-0.08719216523129465,-0.08447363185792948,36.735,27.650000000000002,41.475,0
exp_gate_class_convexity_ablation,3,50,11,single_qubit_clifford,swap_decomposition,-0.06499779589969237,-0.06757328768857994,36.735,27.650000000000002,41.475,0
exp_gate_class_convexity_ablation,3,50,29,single_qubit_clifford,swap_decomposition,-0.06499779589969237,-0.06643145665493205,36.735,27.650000000000002,41.475,0
exp_gate_class_convexity_ablation,3,50,47,single_qubit_clifford,swap_decomposition,-0.06499779589969237,-0.06431564441208198,36.735,27.650000000000002,41.475,0
exp_gate_class_convexity_ablation,3,50,71,single_qubit_clifford,swap_decomposition,-0.06499779589969237,-0.06243650247692196,36.735,27.650000000000002,41.475,0
exp_gate_class_convexity_ablation,3,50,89,single_qubit_clifford,swap_decomposition,-0.06499779589969237,-0.06297125283954744,36.735,27.650000000000002,41.475,0
exp_gate_class_convexity_ablation,5,1,11,cnot,replace_with_reference_channel,0.010673773433442595,0.010550852842529813,0.7347,0.5529999999999999,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,29,cnot,replace_with_reference_channel,0.010673773433442595,0.01089966578221069,0.7347,0.5529999999999999,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,47,cnot,replace_with_reference_channel,0.010673773433442595,0.011095015008667521,0.7347,0.5529999999999999,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,71,cnot,replace_with_reference_channel,0.010673773433442595,0.010915473619650305,0.7347,0.5529999999999999,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,89,cnot,replace_with_reference_channel,0.010673773433442595,0.010569062868363248,0.7347,0.5529999999999999,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,11,cnot,amplify_non_z_mass_2x,-0.026091446170637456,-0.025790973615072876,0.7347,0.5529999999999999,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,29,cnot,amplify_non_z_mass_2x,-0.026091446170637456,-0.026643627467626132,0.7347,0.5529999999999999,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,47,cnot,amplify_non_z_mass_2x,-0.026091446170637456,-0.027121147798965056,0.7347,0.5529999999999999,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,71,cnot,amplify_non_z_mass_2x,-0.026091446170637456,-0.02668226884803408,0.7347,0.5529999999999999,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,89,cnot,amplify_non_z_mass_2x,-0.026091446170637456,-0.025835487011554605,0.7347,0.5529999999999999,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,11,cnot,swap_decomposition,-0.019449987145384286,-0.019225998513054326,0.7347,0.5529999999999999,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,29,cnot,swap_decomposition,-0.019449987145384286,-0.01986161320313948,0.7347,0.5529999999999999,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,47,cnot,swap_decomposition,-0.019449987145384286,-0.02021758290468304,0.7347,0.5529999999999999,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,71,cnot,swap_decomposition,-0.019449987145384286,-0.019890418595807223,0.7347,0.5529999999999999,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,89,cnot,swap_decomposition,-0.019449987145384286,-0.019259181226795253,0.7347,0.5529999999999999,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,11,measurement,replace_with_reference_channel,0.009182813848058155,0.009077063345531202,0.7347,0.5431250000000001,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,29,measurement,replace_with_reference_channel,0.009182813848058155,0.009377152560732986,0.7347,0.5431250000000001,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,47,measurement,replace_with_reference_channel,0.009182813848058155,0.00954521454866078,0.7347,0.5431250000000001,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,71,measurement,replace_with_reference_channel,0.009182813848058155,0.009390752289962157,0.7347,0.5431250000000001,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,89,measurement,replace_with_reference_channel,0.009182813848058155,0.00909272971492151,0.7347,0.5431250000000001,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,11,measurement,amplify_non_z_mass_2x,-0.02244687829525327,-0.022188377066854052,0.7347,0.5431250000000001,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,29,measurement,amplify_non_z_mass_2x,-0.02244687829525327,-0.022921928481791747,0.7347,0.5431250000000001,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,47,measurement,amplify_non_z_mass_2x,-0.02244687829525327,-0.02333274667450413,0.7347,0.5431250000000001,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,71,measurement,amplify_non_z_mass_2x,-0.02244687829525327,-0.022955172264351942,0.7347,0.5431250000000001,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,89,measurement,amplify_non_z_mass_2x,-0.02244687829525327,-0.022226672636474803,0.7347,0.5431250000000001,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,11,measurement,swap_decomposition,-0.01673312745646153,-0.016540426540745747,0.7347,0.5431250000000001,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,29,measurement,swap_decomposition,-0.01673312745646153,-0.017087255777335664,0.7347,0.5431250000000001,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,47,measurement,swap_decomposition,-0.01673312745646153,-0.017393502066448536,0.7347,0.5431250000000001,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,71,measurement,swap_decomposition,-0.01673312745646153,-0.017112037506153265,0.7347,0.5431250000000001,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,89,measurement,swap_decomposition,-0.01673312745646153,-0.01656897414719031,0.7347,0.5431250000000001,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,11,reset,replace_with_reference_channel,0.00696197028154409,0.0068817953081608835,0.7347,0.5479032258064516,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,29,reset,replace_with_reference_channel,0.00696197028154409,0.007109308599033975,0.7347,0.5479032258064516,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,47,reset,replace_with_reference_channel,0.00696197028154409,0.00723672516053358,0.7347,0.5479032258064516,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,71,reset,replace_with_reference_channel,0.00696197028154409,0.0071196192633137005,0.7347,0.5479032258064516,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,89,reset,replace_with_reference_channel,0.00696197028154409,0.00689367280017147,0.7347,0.5479032258064516,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,11,reset,amplify_non_z_mass_2x,-0.017018149577107775,-0.016822166308837715,0.7347,0.5479032258064516,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,29,reset,amplify_non_z_mass_2x,-0.017018149577107775,-0.017378309908749716,0.7347,0.5479032258064516,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,47,reset,amplify_non_z_mass_2x,-0.017018149577107775,-0.01768977261463764,0.7347,0.5479032258064516,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,71,reset,amplify_non_z_mass_2x,-0.017018149577107775,-0.017403513754766824,0.7347,0.5479032258064516,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,89,reset,amplify_non_z_mass_2x,-0.017018149577107775,-0.016851200178196926,0.7347,0.5479032258064516,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,11,reset,swap_decomposition,-0.012686256957480343,-0.01254016033931539,0.7347,0.5479032258064516,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,29,reset,swap_decomposition,-0.012686256957480343,-0.012954740113795245,0.7347,0.5479032258064516,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,47,reset,swap_decomposition,-0.012686256957480343,-0.01318692140363897,0.7347,0.5479032258064516,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,71,reset,swap_decomposition,-0.012686256957480343,-0.012973528435371634,0.7347,0.5479032258064516,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,89,reset,swap_decomposition,-0.012686256957480343,-0.012561803769201348,0.7347,0.5479032258064516,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,11,idle,replace_with_reference_channel,0.003144115611019911,0.00310790755852427,0.7347,0.5529999999999999,0.9780952380952381,0
exp_gate_class_convexity_ablation,5,1,29,idle,replace_with_reference_channel,0.003144115611019911,0.003210655496337924,0.7347,0.5529999999999999,0.9780952380952381,0
exp_gate_class_convexity_ablation,5,1,47,idle,replace_with_reference_channel,0.003144115611019911,0.00326819845959581,0.7347,0.5529999999999999,0.9780952380952381,0
exp_gate_class_convexity_ablation,5,1,71,idle,replace_with_reference_channel,0.003144115611019911,0.0032153119253674773,0.7347,0.5529999999999999,0.9780952380952381,0
exp_gate_class_convexity_ablation,5,1,89,idle,replace_with_reference_channel,0.003144115611019911,0.003113271587174212,0.7347,0.5529999999999999,0.9780952380952381,0
exp_gate_class_convexity_ablation,5,1,11,idle,amplify_non_z_mass_2x,-0.007685615938048672,-0.007597107365281549,0.7347,0.5529999999999999,0.9780952380952381,0
exp_gate_class_convexity_ablation,5,1,29,idle,amplify_non_z_mass_2x,-0.007685615938048672,-0.00784826899104826,0.7347,0.5529999999999999,0.9780952380952381,0
exp_gate_class_convexity_ablation,5,1,47,idle,amplify_non_z_mass_2x,-0.007685615938048672,-0.00798892956790087,0.7347,0.5529999999999999,0.9780952380952381,0
exp_gate_class_convexity_ablation,5,1,71,idle,amplify_non_z_mass_2x,-0.007685615938048672,-0.0078596513731205,0.7347,0.5529999999999999,0.9780952380952381,0
exp_gate_class_convexity_ablation,5,1,89,idle,amplify_non_z_mass_2x,-0.007685615938048672,-0.007610219435314741,0.7347,0.5529999999999999,0.9780952380952381,0
exp_gate_class_convexity_ablation,5,1,11,idle,swap_decomposition,-0.005729277335636283,-0.005663298217755336,0.7347,0.5529999999999999,0.9780952380952381,0
exp_gate_class_convexity_ablation,5,1,29,idle,swap_decomposition,-0.005729277335636283,-0.005850527793326884,0.7347,0.5529999999999999,0.9780952380952381,0
exp_gate_class_convexity_ablation,5,1,47,idle,swap_decomposition,-0.005729277335636283,-0.005955383859707921,0.7347,0.5529999999999999,0.9780952380952381,0
exp_gate_class_convexity_ablation,5,1,71,idle,swap_decomposition,-0.005729277335636283,-0.0058590128417807365,0.7347,0.5529999999999999,0.9780952380952381,0
exp_gate_class_convexity_ablation,5,1,89,idle,swap_decomposition,-0.005729277335636283,-0.005673072669961898,0.7347,0.5529999999999999,0.9780952380952381,0
exp_gate_class_convexity_ablation,5,1,11,single_qubit_clifford,replace_with_reference_channel,0.006288231222039824,0.006215815117048541,0.7347,0.5529999999999999,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,29,single_qubit_clifford,replace_with_reference_channel,0.006288231222039824,0.00642131099267585,0.7347,0.5529999999999999,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,47,single_qubit_clifford,replace_with_reference_channel,0.006288231222039824,0.006536396919191622,0.7347,0.5529999999999999,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,71,single_qubit_clifford,replace_with_reference_channel,0.006288231222039824,0.006430623850734956,0.7347,0.5529999999999999,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,89,single_qubit_clifford,replace_with_reference_channel,0.006288231222039824,0.006226543174348426,0.7347,0.5529999999999999,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,11,single_qubit_clifford,amplify_non_z_mass_2x,-0.015371231876097348,-0.0151942147305631,0.7347,0.5529999999999999,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,29,single_qubit_clifford,amplify_non_z_mass_2x,-0.015371231876097348,-0.015696537982096522,0.7347,0.5529999999999999,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,47,single_qubit_clifford,amplify_non_z_mass_2x,-0.015371231876097348,-0.015977859135801742,0.7347,0.5529999999999999,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,71,single_qubit_clifford,amplify_non_z_mass_2x,-0.015371231876097348,-0.015719302746241004,0.7347,0.5529999999999999,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,89,single_qubit_clifford,amplify_non_z_mass_2x,-0.015371231876097348,-0.015220438870629486,0.7347,0.5529999999999999,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,11,single_qubit_clifford,swap_decomposition,-0.011458554671272566,-0.011326596435510672,0.7347,0.5529999999999999,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,29,single_qubit_clifford,swap_decomposition,-0.011458554671272566,-0.011701055586653767,0.7347,0.5529999999999999,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,47,single_qubit_clifford,swap_decomposition,-0.011458554671272566,-0.011910767719415842,0.7347,0.5529999999999999,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,71,single_qubit_clifford,swap_decomposition,-0.011458554671272566,-0.011718025683561473,0.7347,0.5529999999999999,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,1,89,single_qubit_clifford,swap_decomposition,-0.011458554671272566,-0.011346145339923796,0.7347,0.5529999999999999,0.8295000000000001,0
exp_gate_class_convexity_ablation,5,5,11,cnot,replace_with_reference_channel,0.027591304066642813,0.027273558948566784,3.6735000000000007,2.765,4.1475,0
exp_gate_class_convexity_ablation,5,5,29,cnot,replace_with_reference_channel,0.027591304066642813,0.028175227317408163,3.6735000000000007,2.765,4.1475,0
exp_gate_class_convexity_ablation,5,5,47,cnot,replace_with_reference_channel,0.027591304066642813,0.028680197742343958,3.6735000000000007,2.765,4.1475,0
exp_gate_class_convexity_ablation,5,5,71,cnot,replace_with_reference_channel,0.027591304066642813,0.028216089984407063,3.6735000000000007,2.765,4.1475,0
exp_gate_class_convexity_ablation,5,5,89,cnot,replace_with_reference_channel,0.027591304066642813,0.027320631182483377,3.6735000000000007,2.765,4.1475,0
exp_gate_class_convexity_ablation,5,5,11,cnot,amplify_non_z_mass_2x,-0.06744540994068243,-0.06666869965205213,3.6735000000000007,2.765,4.1475,0
exp_gate_class_convexity_ablation,5,5,29,cnot,amplify_non_z_mass_2x,-0.06744540994068243,-0.06887277788699774,3.6735000000000007,2.765,4.1475,0
exp_gate_class_convexity_ablation,5,5,47,cnot,amplify_non_z_mass_2x,-0.06744540994068243,-0.07010715003684079,3.6735000000000007,2.765,4.1475,0
exp_gate_class_convexity_ablation,5,5,71,cnot,amplify_non_z_mass_2x,-0.06744540994068243,-0.06897266440632838,3.6735000000000007,2.765,4.1475,0
exp_gate_class_convexity_ablation,5,5,89,cnot,amplify_non_z_mass_2x,-0.06744540994068243,-0.06678376511273715,3.6735000000000007,2.765,4.1475,0
exp_gate_class_convexity_ablation,5,5,11,cnot,swap_decomposition,-0.05027748741032691,-0.04969848519516614,3.6735000000000007,2.765,4.1475,0
exp_gate_class_convexity_ablation,5,5,29,cnot,swap_decomposition,-0.05027748741032691,-0.05134152533394377,3.6735000000000007,2.765,4.1475,0
exp_gate_class_convexity_ablation,5,5,47,cnot,swap_decomposition,-0.05027748741032691,-0.05226169366382677,3.6735000000000007,2.765,4.1475,0
exp_gate_class_convexity_ablation,5,5,71,cnot,swap_decomposition,-0.05027748741032691,-0.05141598619380843,3.6735000000000007,2.765,4.1475,0
exp_gate_class_convexity_ablation,5,5,89,cnot,swap_decomposition,-0.05027748741032691,-0.0497842612658586,3.6735000000000007,2.765,4.1475,0
exp_gate_class_convexity_ablation,5,5,11,measurement,replace_with_reference_channel,0.023737229448333272,0.02346386836486868,3.6735000000000007,2.715625,4.1475,0
exp_gate_class_convexity_ablation,5,5,29,measurement,replace_with_reference_channel,0.023737229448333272,0.02423958773303613,3.6735000000000007,2.715625,4.1475,0
exp_gate_class_convexity_ablation,5,5,47,measurement,replace_with_reference_channel,0.023737229448333272,0.024674021669626133,3.6735000000000007,2.715625,4.1475,0
exp_gate_class_convexity_ablation,5,5,71,measurement,replace_with_reference_channel,0.023737229448333272,0.024274742523113502,3.6735000000000007,2.715625,4.1475,0
exp_gate_class_convexity_ablation,5,5,89,measurement,replace_with_reference_channel,0.023737229448333272,0.023504365342265073,3.6735000000000007,2.715625,4.1475,0
exp_gate_class_convexity_ablation,5,5,11,measurement,amplify_non_z_mass_2x,-0.058024338651481336,-0.057356122669679,3.6735000000000007,2.715625,4.1475,0
exp_gate_class_convexity_ablation,5,5,29,measurement,amplify_non_z_mass_2x,-0.058024338651481336,-0.05925232556964388,3.6735000000000007,2.715625,4.1475,0
exp_gate_class_convexity_ablation,5,5,47,measurement,amplify_non_z_mass_2x,-0.058024338651481336,-0.06031427519241944,3.6735000000000007,2.715625,4.1475,0
exp_gate_class_convexity_ablation,5,5,71,measurement,amplify_non_z_mass_2x,-0.058024338651481336,-0.059338259500944124,3.6735000000000007,2.715625,4.1475,0
exp_gate_class_convexity_ablation,5,5,89,measurement,amplify_non_z_mass_2x,-0.058024338651481336,-0.0574551152810924,3.6735000000000007,2.715625,4.1475,0
exp_gate_class_convexity_ablation,5,5,11,measurement,swap_decomposition,-0.04325450699474063,-0.042756382353760704,3.6735000000000007,2.715625,4.1475,0
exp_gate_class_convexity_ablation,5,5,29,measurement,swap_decomposition,-0.04325450699474063,-0.044169915424643616,3.6735000000000007,2.715625,4.1475,0
exp_gate_class_convexity_ablation,5,5,47,measurement,swap_decomposition,-0.04325450699474063,-0.0449615505979854,3.6735000000000007,2.715625,4.1475,0
exp_gate_class_convexity_ablation,5,5,71,measurement,swap_decomposition,-0.04325450699474063,-0.04423397526434016,3.6735000000000007,2.715625,4.1475,0
exp_gate_class_convexity_ablation,5,5,89,measurement,swap_decomposition,-0.04325450699474063,-0.04283017684590524,3.6735000000000007,2.715625,4.1475,0
exp_gate_class_convexity_ablation,5,5,11,reset,replace_with_reference_channel,0.017996432108926583,0.017789182809234676,3.6735000000000007,2.7395161290322583,4.1475,0
exp_gate_class_convexity_ablation,5,5,29,reset,replace_with_reference_channel,0.017996432108926583,0.018377296134557283,3.6735000000000007,2.7395161290322583,4.1475,0
exp_gate_class_convexity_ablation,5,5,47,reset,replace_with_reference_channel,0.017996432108926583,0.018706663168004595,3.6735000000000007,2.7395161290322583,4.1475,0
exp_gate_class_convexity_ablation,5,5,71,reset,replace_with_reference_channel,0.017996432108926583,0.0184039488150779,3.6735000000000007,2.7395161290322583,4.1475,0
exp_gate_class_convexity_ablation,5,5,89,reset,replace_with_reference_channel,0.017996432108926583,0.01781988568068466,3.6735000000000007,2.7395161290322583,4.1475,0
exp_gate_class_convexity_ablation,5,5,11,reset,amplify_non_z_mass_2x,-0.043991278488487204,-0.04348466908924033,3.6735000000000007,2.7395161290322583,4.1475,0
exp_gate_class_convexity_ablation,5,5,29,reset,amplify_non_z_mass_2x,-0.043991278488487204,-0.04492227944002892,3.6735000000000007,2.7395161290322583,4.1475,0
exp_gate_class_convexity_ablation,5,5,47,reset,amplify_non_z_mass_2x,-0.043991278488487204,-0.04572739885512234,3.6735000000000007,2.7395161290322583,4.1475,0
exp_gate_class_convexity_ablation,5,5,71,reset,amplify_non_z_mass_2x,-0.043991278488487204,-0.04498743043685709,3.6735000000000007,2.7395161290322583,4.1475,0
exp_gate_class_convexity_ablation,5,5,89,reset,amplify_non_z_mass_2x,-0.043991278488487204,-0.043559720552784724,3.6735000000000007,2.7395161290322583,4.1475,0
exp_gate_class_convexity_ablation,5,5,11,reset,swap_decomposition,-0.032793498509599554,-0.03241584423016097,3.6735000000000007,2.7395161290322583,4.1475,0
exp_gate_class_convexity_ablation,5,5,29,reset,swap_decomposition,-0.032793498509599554,-0.03348751740074883,3.6735000000000007,2.7395161290322583,4.1475,0
exp_gate_class_convexity_ablation,5,5,47,reset,swap_decomposition,-0.032793498509599554,-0.03408769732836393,3.6735000000000007,2.7395161290322583,4.1475,0
exp_gate_class_convexity_ablation,5,5,71,reset,swap_decomposition,-0.032793498509599554,-0.033536084507475285,3.6735000000000007,2.7395161290322583,4.1475,0
exp_gate_class_convexity_ablation,5,5,89,reset,swap_decomposition,-0.032793498509599554,-0.03247179168480316,3.6735000000000007,2.7395161290322583,4.1475,0
exp_gate_class_convexity_ablation,5,5,11,idle,replace_with_reference_channel,0.008127420952418456,0.00803382449449308,3.6735000000000007,2.765,4.890476190476191,0
exp_gate_class_convexity_ablation,5,5,29,idle,replace_with_reference_channel,0.008127420952418456,0.008299424060767805,3.6735000000000007,2.765,4.890476190476191,0
exp_gate_class_convexity_ablation,5,5,47,idle,replace_with_reference_channel,0.008127420952418456,0.008448170462969817,3.6735000000000007,2.765,4.890476190476191,0
exp_gate_class_convexity_ablation,5,5,71,idle,replace_with_reference_channel,0.008127420952418456,0.008311460755196471,3.6735000000000007,2.765,4.890476190476191,0
exp_gate_class_convexity_ablation,5,5,89,idle,replace_with_reference_channel,0.008127420952418456,0.008047690307405975,3.6735000000000007,2.765,4.890476190476191,0
exp_gate_class_convexity_ablation,5,5,11,idle,amplify_non_z_mass_2x,-0.01986702899480067,-0.019638237653205305,3.6735000000000007,2.765,4.890476190476191,0
exp_gate_class_convexity_ablation,5,5,29,idle,amplify_non_z_mass_2x,-0.01986702899480067,-0.020287481037432414,3.6735000000000007,2.765,4.890476190476191,0
exp_gate_class_convexity_ablation,5,5,47,idle,amplify_non_z_mass_2x,-0.01986702899480067,-0.02065108335392622,3.6735000000000007,2.765,4.890476190476191,0
exp_gate_class_convexity_ablation,5,5,71,idle,amplify_non_z_mass_2x,-0.01986702899480067,-0.02031690406825804,3.6735000000000007,2.765,4.890476190476191,0
exp_gate_class_convexity_ablation,5,5,89,idle,amplify_non_z_mass_2x,-0.01986702899480067,-0.01967213186254794,3.6735000000000007,2.765,4.890476190476191,0
exp_gate_class_convexity_ablation,5,5,11,idle,swap_decomposition,-0.014809967068851411,-0.014639413523298502,3.6735000000000007,2.765,4.890476190476191,0
exp_gate_class_convexity_ablation,5,5,29,idle,swap_decomposition,-0.014809967068851411,-0.01512339495517689,3.6735000000000007,2.765,4.890476190476191,0
exp_gate_class_convexity_ablation,5,5,47,idle,swap_decomposition,-0.014809967068851411,-0.015394443954745,3.6735000000000007,2.765,4.890476190476191,0
exp_gate_class_convexity_ablation,5,5,71,idle,swap_decomposition,-0.014809967068851411,-0.015145328487246904,3.6735000000000007,2.765,4.890476190476191,0
exp_gate_class_convexity_ablation,5,5,89,idle,swap_decomposition,-0.014809967068851411,-0.014664680115717556,3.6735000000000007,2.765,4.890476190476191,0
exp_gate_class_convexity_ablation,5,5,11,single_qubit_clifford,replace_with_reference_channel,0.016254841904836916,0.016067648988986164,3.6735000000000007,2.765,4.1475,0
exp_gate_class_convexity_ablation,5,5,29,single_qubit_clifford,replace_with_reference_channel,0.016254841904836916,0.016598848121535614,3.6735000000000007,2.765,4.1475,0
exp_gate_class_convexity_ablation,5,5,47,single_qubit_clifford,replace_with_reference_channel,0.016254841904836916,0.016896340925939637,3.6735000000000007,2.765,4.1475,0
exp_gate_class_convexity_ablation,5,5,71,single_qubit_clifford,replace_with_reference_channel,0.016254841904836916,0.016622921510392945,3.6735000000000007,2.765,4.1475,0
exp_gate_class_convexity_ablation,5,5,89,single_qubit_clifford,replace_with_reference_channel,0.016254841904836916,0.016095380614811954,3.6735000000000007,2.765,4.1475,0
exp_gate_class_convexity_ablation,5,5,11,single_qubit_clifford,amplify_non_z_mass_2x,-0.03973405798960135,-0.03927647530641062,3.6735000000000007,2.765,4.1475,0
exp_gate_class_convexity_ablation,5,5,29,single_qubit_clifford,amplify_non_z_mass_2x,-0.03973405798960135,-0.040574962074864836,3.6735000000000007,2.765,4.1475,0
exp_gate_class_convexity_ablation,5,5,47,single_qubit_clifford,amplify_non_z_mass_2x,-0.03973405798960135,-0.041302166707852445,3.6735000000000007,2.765,4.1475,0
exp_gate_class_convexity_ablation,5,5,71,single_qubit_clifford,amplify_non_z_mass_2x,-0.03973405798960135,-0.040633808136516084,3.6735000000000007,2.765,4.1475,0
exp_gate_class_convexity_ablation,5,5,89,single_qubit_clifford,amplify_non_z_mass_2x,-0.03973405798960135,-0.039344263725095883,3.6735000000000007,2.765,4.1475,0
exp_gate_class_convexity_ablation,5,5,11,single_qubit_clifford,swap_decomposition,-0.029619934137702822,-0.029278827046597004,3.6735000000000007,2.765,4.1475,0
exp_gate_class_convexity_ablation,5,5,29,single_qubit_clifford,swap_decomposition,-0.029619934137702822,-0.03024678991035378,3.6735000000000007,2.765,4.1475,0
exp_gate_class_convexity_ablation,5,5,47,single_qubit_clifford,swap_decomposition,-0.029619934137702822,-0.03078888790949,3.6735000000000007,2.765,4.1475,0
exp_gate_class_convexity_ablation,5,5,71,single_qubit_clifford,swap_decomposition,-0.029619934137702822,-0.030290656974493808,3.6735000000000007,2.765,4.1475,0
exp_gate_class_convexity_ablation,5,5,89,single_qubit_clifford,swap_decomposition,-0.029619934137702822,-0.029329360231435113,3.6735000000000007,2.765,4.1475,0
exp_gate_class_convexity_ablation,5,20,11,cnot,replace_with_reference_channel,0.04688260101850299,0.04634269476541851,14.694000000000003,11.06,16.59,0
exp_gate_class_convexity_ablation,5,20,29,cnot,replace_with_reference_channel,0.04688260101850299,0.0478747919176695,14.694000000000003,11.06,16.59,0
exp_gate_class_convexity_ablation,5,20,47,cnot,replace_with_reference_channel,0.04688260101850299,0.0487328277285622,14.694000000000003,11.06,16.59,0
exp_gate_class_convexity_ablation,5,20,71,cnot,replace_with_reference_channel,0.04688260101850299,0.04794422495747198,14.694000000000003,11.06,16.59,0
exp_gate_class_convexity_ablation,5,20,89,cnot,replace_with_reference_channel,0.04688260101850299,0.04642267897915596,14.694000000000003,11.06,16.59,0
exp_gate_class_convexity_ablation,5,20,11,cnot,amplify_non_z_mass_2x,-0.11460191360078507,-0.11328214275991191,14.694000000000003,11.06,16.59,0
exp_gate_class_convexity_ablation,5,20,29,cnot,amplify_non_z_mass_2x,-0.11460191360078507,-0.11702726913208102,14.694000000000003,11.06,16.59,0
exp_gate_class_convexity_ablation,5,20,47,cnot,amplify_non_z_mass_2x,-0.11460191360078507,-0.11912469000315204,14.694000000000003,11.06,16.59,0
exp_gate_class_convexity_ablation,5,20,71,cnot,amplify_non_z_mass_2x,-0.11460191360078507,-0.11719699434048705,14.694000000000003,11.06,16.59,0
exp_gate_class_convexity_ablation,5,20,89,cnot,amplify_non_z_mass_2x,-0.11460191360078507,-0.11347765972682568,14.694000000000003,11.06,16.59,0
exp_gate_class_convexity_ablation,5,20,11,cnot,swap_decomposition,-0.08543051741149432,-0.08444668823920705,14.694000000000003,11.06,16.59,0
exp_gate_class_convexity_ablation,5,20,29,cnot,swap_decomposition,-0.08543051741149432,-0.0872385097166422,14.694000000000003,11.06,16.59,0
exp_gate_class_convexity_ablation,5,20,47,cnot,swap_decomposition,-0.08543051741149432,-0.08880204163871333,14.694000000000003,11.06,16.59,0
exp_gate_class_convexity_ablation,5,20,71,cnot,swap_decomposition,-0.08543051741149432,-0.08736503214472671,14.694000000000003,11.06,16.59,0
exp_gate_class_convexity_ablation,5,20,89,cnot,swap_decomposition,-0.08543051741149432,-0.0845924372509064,14.694000000000003,11.06,16.59,0
exp_gate_class_convexity_ablation,5,20,11,measurement,replace_with_reference_channel,0.04033383325495991,0.03986934348024316,14.694000000000003,10.8625,16.59,0
exp_gate_class_convexity_ablation,5,20,29,measurement,replace_with_reference_channel,0.04033383325495991,0.04118743056856196,14.694000000000003,10.8625,16.59,0
